ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Source_comment,Coders
GB264-nucl1452,nucl1452,GB264,?,,Polar interrogation not described,hvs_Boelaars_SWNG;hw_Geurtjens_Marindineesche;s_Drabbe_ZWNG,Drabbe (1950); Geurtjens (1933); Boelaars (1950),HH
GB264-nucl1454,nucl1454,GB264,0,GB264-0,,typ_Jones_Yawa_Ergativity,Jones (1986V2:22),JLA
GB264-nucl1458,nucl1458,GB264,?,,No mention,g_VormannScharfenberger_Monumbo[25-29],Vormann and Scharfenberger 1914:25-29,RSC
GB264-nucl1483,nucl1483,GB264,0,GB264-0,,g_Bril_Nelemwa[257-258],Bril 2002:257-258,NP
GB264-nucl1487,nucl1487,GB264,0,GB264-0,,Pawley2018[103];s_Geraghty_Nadroga[846],Geraghty 2002:846; Pawley 2018:103,RSC
GB264-nucl1593,nucl1593,GB264,?,,,g_Honsbergeretal_Kwomtari[1-172],"Honsberger, Honsberger and Tupper (2008:1-172)",JLA
GB264-nucl1595,nucl1595,GB264,1,GB264-1,postclitic that attaches to the preverbal auxiliary particle,s_deVriesdeVries_Kwerba[13],de Vries & de Vries (1997:13),HH
GB264-nucl1622,nucl1622,GB264,0,GB264-0,,g_Olsson_Coastal-Marind[545],Olsson 2017: 545,BO
GB264-nucl1630,nucl1630,GB264,1,GB264-1,,s_Olson_Barai_1975[482-483];s_Oraro_Barai[45],"Bradshaw, Oraro and Unini (2015:45); Olson (1975:482-483)",HPG
GB264-nucl1632,nucl1632,GB264,?,,"Not enough data, no examples or mention.",s_Cowan_Sentani[1-75],Cowan (1965:1-75),JLA
GB264-nucl1633,nucl1633,GB264,0,GB264-0,There is no mention of polar interrogatives. No particles were found.  No mention of intonation or tone.,g_May_Nimboran[1-178],May (1997: 1-178),JLA
GB264-nucl1643,nucl1643,GB264,0,GB264-0,,g_Hinds_Japanese[7-17],Hinds (1986:7-17),NH
GB264-nucl1706,nucl1706,GB264,0,GB264-0,,g_Haberl_Khorramshahr[191],Haberl (2006:191),NB
GB264-nuer1246,nuer1246,GB264,0,GB264-0,,s_FaustGrossman_Nuer[31],Faust & Grossman (2015:31),TWI
GB264-nugu1242,nugu1242,GB264,?,,Not mentioned and not enough data. In the example there is a clause-final question marker.,s_Patman_Nugunu_Informational[10],Patman (1998:10),HPG
GB264-nukn1238,nukn1238,GB264,0,GB264-0,,g_Taylor_Nukna[147],Taylor (2015:147),ER
GB264-nuku1260,nuku1260,GB264,?,,Not mentioned,hvw_Ray_Polynesian_1912-1921;s_Carroll_Nukuoro,Carroll 1965; Ray 1912,SY
GB264-nung1282,nung1282,GB264,0,GB264-0,,g_SunLiu_Anong[117],Sun and Liu (2009:117),MY
GB264-nupe1254,nupe1254,GB264,?,,,phon_Kawu_Nupe;sd_Crowther_Nupe;styp_Kandybowicz_Nupe,Crowther (1864); Kandybowicz (2008); Kawu (2002),JG
GB264-nusu1239,nusu1239,GB264,0,GB264-0,,s_Hongkai_Nuzu[102-103],Sun 1986: 102-103,JY
GB264-nuuc1236,nuuc1236,GB264,0,GB264-0,,g_Davidson_Nootka[287-288],Davidson (2002:287-288),KS
GB264-nuuu1241,nuuu1241,GB264,0,GB264-0,,s_CollinsNamaseb_Nuuki[62],Collins and Namaseb (2011: 62),AWM
GB264-nyah1249,nyah1249,GB264,?,,,55682[1-19];s_Davis_Nyaheun[9-15],Davis (1973:9-15); Jacq (2006:1-19),JLA
GB264-nyah1250,nyah1250,GB264,0,GB264-0,,g_Memanas_Chaobon[159],Memanas (1979:159),BHR
GB264-nyak1260,nyak1260,GB264,?,,"There are only some examples for polar questions (see page 69), and the examples are neither glossed nor discussed.",s_Schumann_Konde[1-80],Schumann (1899:1-80),JN
GB264-nyal1250,nyal1250,GB264,?,,,s_Harries_Nyali[174-205],Harries 1959:174-205,JSA
GB264-nyal1254,nyal1254,GB264,0,GB264-0,,g_McCracken_Belep[443-447],McCracken (2013:443-447),JW
GB264-nyam1285,nyam1285,GB264,1,GB264-1,,g_Andreas_Nyam[206-207],Andreas (2012:206-207),HH
GB264-nyan1307,nyan1307,GB264,0,GB264-0,,g_MorrisKirwan_Runyankore[20-21],Morris & Kirwan (1972:20-21),ER
GB264-nyat1246,nyat1246,GB264,?,,No appropriate examples,g_Olson_Rimi[1-257],Olson (1964: 1-257),AH
GB264-nyaw1247,nyaw1247,GB264,?,,Not mentioned,s_Dixon_Nyawaygi,Dixon (1983),KS
GB264-nyig1240,nyig1240,GB264,0,GB264-0,"""Nyulnyulan languages have an interrogative particle for yes/no questions. This particle almost always occurs in first position of a clause[.]"" (McGregor 2004:236)",g_Stokes_Nyigina[400];hvtyp_McGregor_Kimberley[236];hvw_NekesWorms_Australian[140],Stokes (1982:400); McGregor (2004:236); Nekes & Worms (2006:140),LD
GB264-nyis1236,nyis1236,GB264,0,GB264-0,,s_Abraham_Nyishi[87-89],Abraham (2005:87-89),JK
GB264-nyor1246,nyor1246,GB264,0,GB264-0,,g_Rubongoya_Runyoro-Rutooro[101-102],Rubongoya (1999:101-102),ER
GB264-nyul1247,nyul1247,GB264,0,GB264-0,,gt_McGregor_Nyulnyul[358],McGregor 2011:358,HunterGatherer;JLA
GB264-nyun1247,nyun1247,GB264,?,,"(Autotranslated from HG210:? -> GB264:?, given [?] HG210. Polar questions: interrogative particle)",s_Douglas_Njunar[40-59],Douglas 1968:40-59,HunterGatherer;ML
GB264-nzak1246,nzak1246,GB264,0,GB264-0,Not mentioned.,g_Ladogana_Nzaka-Mbay[25],Ladogana (1991: 25),JLE
GB264-nzak1247,nzak1247,GB264,?,,Not mentioned.,hld_TuckerBryan_Non-Bantu-NEAfrica[141-160];hs_TuckerHackett_Zande[116-177];s_Foulou-Bazouma_Nzakara;s_Santandrea_Banda-Zande,Foulou-Bazouma (2006: passim); Santandrea (1965: passim); Tucker & Bryan (1966: 141-160); Tucker & Hackett (1959: 116-177),JLE
GB264-obok1239,obok1239,GB264,0,GB264-0,,s_Jenison_Obokuitai[36-37],Jenison (1995:36-37),ER
GB264-obom1235,obom1235,GB264,?,,,typ_Brainard_Obo-Manobo,Brainard 2005:in passim,SDO
GB264-occi1239,occi1239,GB264,1,GB264-1,enclitic to the verb,g_Quint_Occitan[230],Quint 2014: 230,MM
GB264-ocea1241,ocea1241,GB264,0,GB264-0,,lynchrosscrowley_proto_grammar_oceanic[89],"Lynch, Ross and Crowley (2011:89)",HS
GB264-ocot1244,ocot1244,GB264,?,,,s_Padilla_Zapoteco-Santiago-Apostol,Padilla Pérez (2010),RHE
GB264-ofay1240,ofay1240,GB264,0,GB264-0,,g_deOliveira_Ofaye[240],de Oliveira (2006: 240),RHE
GB264-ogam1239,ogam1239,GB264,0,GB264-0,,g_Pellard_Ogami[221],Pellard (2009:221),NH
GB264-okan1243,okan1243,GB264,0,GB264-0,,g_Mattina_Colville[127],Mattina (1973:127),BHR
GB264-okin1246,okin1246,GB264,0,GB264-0,,s_vanderLubbeTokunaga_Okinoerabu[361-362],van der Lubbe (2015: 361-362),NH
GB264-okoe1238,okoe1238,GB264,0,GB264-0,,g_Atoyebi_Oko_2009[335],Atoyebi 2009:335,SVM
GB264-oksa1245,oksa1245,GB264,0,GB264-0,,g_Loughnane_Oksapmin[400-402],Loughnane (2009:400-402),HPG
GB264-okuu1243,okuu1243,GB264,0,GB264-0,,s_Nforbi_Oku[82-84],Nforbi (1993:82-84),HPG
GB264-olde1238,olde1238,GB264,0,GB264-0,,hogg_old_english[88-89],Hogg 2002:88-89,DP;HW;RSC
GB264-oldk1249,oldk1249,GB264,?,,,s_JennerSidwell_Old-Khmer_2010[1-73];s_Sidwell_Old-Khmer[643-675],Jenner and Sidwell (2010:1-73); Sidwell (2015:643-675),HPG
GB264-oldm1242,oldm1242,GB264,0,GB264-0,,s_JennyMcCormick_Old-Mon[533-534],Jenny and Mccormick 2015:533-534,JV
GB264-oldm1243,oldm1243,GB264,?,,Not enough information and limited examples.,s_Mahdi_OldMalay[189-199],Mahdi (2005:189-199),JLA
GB264-oloo1241,oloo1241,GB264,0,GB264-0,,g_McGregor_Olo[71-72],McGregor 1982:71-72,NP
GB264-olut1240,olut1240,GB264,0,GB264-0,,g_Zavala_Olutec[109],Zavala (2000: 109),RHE
GB264-omah1247,omah1247,GB264,?,,Not mentioned,s_Boas_Ponka;styp_Eschenberg_Umonhon,"Eschenberg (2005), Boas (1907)",KS
GB264-omba1241,omba1241,GB264,?,,no information,s_Okoudowa_Lembaama;s_Okoudowa_Lembaama_2010,Okoudowa 2005: in passim; Okoudowa 2010: in passim ,MM
GB264-omie1241,omie1241,GB264,0,GB264-0,,"s_AustingUpia_Omie[536, 546-547]","Austing and Upia (1975:536, 546-547)",HPG
GB264-omii1238,omii1238,GB264,?,,,s_Goyvaerts_Kaliko,Goyvaerts (1986),RHE
GB264-onaa1245,onaa1245,GB264,0,GB264-0,,,"Luis-Miguel Rojas Berscia, p.c. 2015",JLE
GB264-onon1246,onon1246,GB264,1,GB264-1,,g_Woodbury_Onondaga[408],Woodbury (2018:408),BHR
GB264-onto1237,onto1237,GB264,?,,Not mentioned,g_Salmond_Luangiua;s_Hogbin_Ongtong;s_Lanyon-Orgill_Leuangiua,Hogbin 1930; Lanyon-Orgill 1944; Salmond 1974,SY
GB264-opat1246,opat1246,GB264,?,,,g_Guzman_Teguima;typ_Shaul_Teguima_Morphology,Shaul 1990; Guzmán Betancourt 2009 [1702],RHE
GB264-oriy1255,oriy1255,GB264,1,GB264-1,"The interrogative particle kɔɔn̩ɔ, which often expresses the speaker’s disbelief in polar questions, can be inserted anywhere between the constituents of the interrogative sentence, also clause initial.",g_NeukomPatnaik_Oriya[347-348],Neukom & Patnaik (2003:347-348),EJ
GB264-orma1241,orma1241,GB264,0,GB264-0,,s_Heine_Munyo[162-163],Heine 1980:162-163,HS
GB264-oroc1248,oroc1248,GB264,0,GB264-0,,g_AvrorinBoldyrev_Orocskogo[1-386],Boldyrev (2001:1-386),NH
GB264-oroh1237,oroh1237,GB264,?,,Not discussed,s_Ivens_Oroha,Ivens 1927,NP
GB264-orok1265,orok1265,GB264,0,GB264-0,,s_Tsumagari_Uilta[15],Tsumagari (2009:15),NH
GB264-orok1266,orok1266,GB264,?,,,68585[1-72];s_Friesen_Oroko,Shu 1993:1-72; Friesen 2002:i-134,JV
GB264-orok1267,orok1267,GB264,0,GB264-0,,hvs_Brown_Eleman_1973[362],Brown 1973:362,NP
GB264-orok1269,orok1269,GB264,0,GB264-0,,s_Healeyetal_Orokaiva[55],Chittleborough and Healey and Isoroembo (1969:55),JLA
GB264-orow1242,orow1242,GB264,0,GB264-0,,s_Tsuji_Oroe[17],Tsuji 2014:17,RSC
GB264-osam1235,osam1235,GB264,?,,No mention,s_Mokrani_Samaye[1-150],Mokrani (2005:1-150),BHR
GB264-otor1240,otor1240,GB264,0,GB264-0,,g_Stevenson_Otoro[294],Stevenson 2009:294,SVM
GB264-otta1242,otta1242,GB264,1,GB264-1,,g_Valentine_Nishnaabemwin[975-979],Valentine (2001:975-979),HPG
GB264-owaa1237,owaa1237,GB264,0,GB264-0,,sd_Mellow_Owa[84-85],Mellow 2014:84-85,SM
GB264-paaa1242,paaa1242,GB264,0,GB264-0,,"g_Skinner_Paanci[51, 81-91]","Skinner (1979:51, 81-91)",JG
GB264-paam1238,paam1238,GB264,0,GB264-0,,g_Crowley_Paamese[241],Crowley (1982:241),SPE
GB264-paas1238,paas1238,GB264,0,GB264-0,,g_MacGilletal_Sisaala[125-126],"MacGill, Fembeti & Toupin (1999:125-126)",CK;JN
GB264-paco1243,paco1243,GB264,0,GB264-0,,g_Alves_Pacoh[300-302],Alves (2000:300-302),AB;TWE
GB264-paez1247,paez1247,GB264,0,GB264-0,"(Autotranslated from HG210:0 -> GB264:0, given [0] HG210. Polar questions: interrogative particle)",g_Jung_Paez[183-4],Jung 2008:183-4,HunterGatherer
GB264-pagi1243,pagi1243,GB264,0,GB264-0,,s_Reeder_Pagibete[85],Reeder (1998:85),EJ
GB264-pagu1249,pagu1249,GB264,0,GB264-0,Deduced from the examples.,"s_Wimbish_Pagu[26, 44, 77, 136, 139-140]","Wimbish (1991:26, 44, 77, 136, 139-140)",HPG
GB264-pahn1237,pahn1237,GB264,0,GB264-0,,g_MaoLi_Baheng[65-66],"Mao, Zongwu & Li (1997:65-66)",MY
GB264-pait1244,pait1244,GB264,0,GB264-0,,g_Singh_Paite_1985[261-265],Singh 1985:261-265,JV
GB264-pala1344,pala1344,GB264,0,GB264-0,,g_Josephs_Palauan[409],Josephs (1975:409),JLA
GB264-pamb1243,pamb1243,GB264,?,,Not mentioned.,hld_TuckerBryan_Non-Bantu-NEAfrica[141-160];hs_TuckerHackett_Zande[220-241];s_Santandrea_Banda-Zande,Santandrea (1965: passim); Tucker & Bryan (1966: 141-160); Tucker & Hackett (1959: 220-241),JLE
GB264-pamo1252,pamo1252,GB264,?,,Polar interrogation not treated,g_Adriani_Baree;typ_Verguin_Baree,Adriani (1931); Verguin (1959),HH
GB264-pamp1243,pamp1243,GB264,0,GB264-0,no occurence throughout all the examples,gd_Mirikitani_Kapampangan,Mirikitani 1971: in passim,MM
GB264-pana1307,pana1307,GB264,1,GB264-1,,g_Dourado_Panara,Dourado 2001,RHE
GB264-pang1287,pang1287,GB264,?,,Not mentioned,g_Stirnimann_Pangwa[81-213],Stirnimann 1983:81-213,ER
GB264-pang1290,pang1290,GB264,?,,,g_Benton_Pangasinan[1-228],Benton_grammar 1971:1-228,ML
GB264-pang1291,pang1291,GB264,?,,,s_Walton_Sama_1983[1-155],Walton 1983:1-155,JSA;LS
GB264-panj1256,panj1256,GB264,0,GB264-0,,g_Bhatia_Punjabi[4-5],Bhatia (1993:4-5),JG
GB264-pano1254,pano1254,GB264,0,GB264-0,,g_Aguiar_Katukina[231],Aguiar 1994: 231,MP
GB264-pano1255,pano1255,GB264,1,GB264-1,"Not explicitly stated, but example 30 shows interrogative particle in non-initial, non-final position.",s_Gomes_Huariapano[51],Gomes 2010: 51,JM;RZ
GB264-pany1241,pany1241,GB264,0,GB264-0,,"g_Dench_Panyjima[203, 207]","Dench 1991:203, 207",HunterGatherer;JG
GB264-papa1238,papa1238,GB264,0,GB264-0,,s_Levy_Totonaco[37],Levy (1990: 37ff.),RHE
GB264-papa1265,papa1265,GB264,0,GB264-0,,g_Smith_Papapana[236-238],Smith 2015:236-238,NP
GB264-papa1268,papa1268,GB264,?,,very restricted material,sd_Gossens_Dusun,Gossens 1924: in passim,MM
GB264-papi1254,papi1254,GB264,?,,Not discussed,styp_Cleary-Kemp_Koro[57],Cleary-Kemp 2015:57,NP
GB264-papu1250,papu1250,GB264,0,GB264-0,,g_Kluge_Papuan-Malay_2017[524],Kluge (2017:524),JLA
GB264-para1301,para1301,GB264,0,GB264-0,,g_Seng_Wa[103],Seng Mai (2012:103),JC
GB264-para1302,para1302,GB264,0,GB264-0,,g_Barkman_Jejara[150-151],Barkman (2014:150-151),JK
GB264-para1316,para1316,GB264,0,GB264-0,"(Autotranslated from HG210:0 -> GB264:0, given [0] HG210. Polar questions: interrogative particle)",s_Patte_Anun,Patte 1989,HunterGatherer
GB264-pare1266,pare1266,GB264,1,GB264-1,"Polar interrogation can be formed by the addition of a question tag consisting of an interrogative particle and the negative form of the copula. The particle precedes the copula, but the whole construction (Q + NEG.COP) appears clause-final.",s_AndersonRau_Gorum[414],Gregory D.S. Anderson and Felix Rau (2008:414): Gorum. In G. D. S. Anderson (ed.) The Munda Languages. Routledge Language Family Series. London: Routledge. 385-433.,TWI
GB264-pare1272,pare1272,GB264,0,GB264-0,,g_Brandao_Paresi-Haliti[338],Brandão (2014:338),MM;OK
GB264-pate1247,pate1247,GB264,0,GB264-0,,g_Laucketal_Patep[9],Lauck & Adams 1976:9,KSA
GB264-patp1243,patp1243,GB264,0,GB264-0,,"g_Condra_Patpatar[154, 158-160];g_Peekel_Pala[199]","Condra 1989:154, 158-160; Peekel 1909:199",RSC
GB264-patt1248,patt1248,GB264,0,GB264-0,,g_Sharma_Pattani[189],Sharma (1982:189),BHR
GB264-paul1238,paul1238,GB264,?,,,g_Stresemann_Paulohi,Stresemann 1918:in passim,KSA
GB264-pawa1255,pawa1255,GB264,0,GB264-0,,"s_Trefry_KumanPawaian[18, 50-51]","Trefry 1969:18, 50-51",NP
GB264-pawn1254,pawn1254,GB264,0,GB264-0,,g_Parks_Pawnee[243-246],Parks (1976:243-246),KS
GB264-payn1244,payn1244,GB264,0,GB264-0,,s_Daniels_Manat[626-632],Daniels (2015:626-632),ER;SPI
GB264-pech1241,pech1241,GB264,0,GB264-0,Polar interrogation is marked on the verb,s_Holt_Pech[75],Holt (1999:75ff),RHE
GB264-peer1241,peer1241,GB264,0,GB264-0,,"g_Raen_Pere[54-55, 189-190]","Raen (1981: 54-55, 189-190)",JLE
GB264-pela1242,pela1242,GB264,0,GB264-0,,g_Dai_Bola[250-251],"Dai, Jia & Kong (2007:250-251)",MY
GB264-pemo1248,pemo1248,GB264,?,,,g_Swiggers_Pemon,Swiggers 2009,HunterGatherer;VG
GB264-pend1242,pend1242,GB264,0,GB264-0,,g_Quick_Pendau[539-540],Quick (2007:539-540),RHA
GB264-peng1244,peng1244,GB264,?,,,g_BurrowBhattacharya_Pengo[1-233],Burrow and Bhattacharya 1970:1-233,JV
GB264-penr1237,penr1237,GB264,?,,no mention of polar interrogatives,s_Yasuda_Penrhyn,Yasuda 1968,SM
GB264-peri1253,peri1253,GB264,0,GB264-0,,s_Georg_Ordos[208],Georg (2003:208),TWI
GB264-phai1238,phai1238,GB264,0,GB264-0,,g_Malapol_Pray[168-169],Malapol 1989:168-169,JV
GB264-phoe1239,phoe1239,GB264,?,,,g_Krahmalkov_Phoenician-Punic[1-337],Krahmalkov (2001:1-337),EJ
GB264-phom1236,phom1236,GB264,0,GB264-0,,"g_Bano_Phom[65-66, 218-220]","Bano (2008:65-66, 218-220)",JK
GB264-phon1246,phon1246,GB264,?,,,s_The_Phong[211],Thê (2000:211),HPG
GB264-piap1246,piap1246,GB264,0,GB264-0,"(Autotranslated from HG210:0 -> GB264:0, given [0] HG210. Polar questions: interrogative particle)",g_Reinoso_Piapoco[271],Galindo 2002: 271,HunterGatherer
GB264-pich1237,pich1237,GB264,0,GB264-0,,g_Payne_Asheninca[151-154],Payne 1989: 151-154,JM
GB264-piji1239,piji1239,GB264,?,,Not discussed,g_Jourdan_Pijin,"Jourdan 2004, Jourdan 2007",NP
GB264-pila1245,pila1245,GB264,0,GB264-0,,g_Vidal_Pilaga[348-349],Vidal (2001:348-349),HPG
GB264-pile1238,pile1238,GB264,0,GB264-0,,g_NaessHovdhaugen_Vaeakau-Taumako[398-400],Næss & Hovdhaugen 2011:398-400,NP
GB264-pima1248,pima1248,GB264,0,GB264-0,,g_Estrada_Pima-Bajo_2014,Estrada Fernández 2014,RHE
GB264-pina1252,pina1252,GB264,0,GB264-0,,"s_Melliger_Pinai-Hagahai[10, 37]","Melliger 1998:10, 37",RSC
GB264-ping1243,ping1243,GB264,0,GB264-0,NA,s_GoodWelley_Pingilapese[43],Good and Welley 1989:43,DP
GB264-pint1250,pint1250,GB264,0,GB264-0,Autotranslated comment removed. It appears that intonation only marks polar interrogation and there are tag questions but these do not fit the feature definition.,g_HansenHansen_Pintupi[197],Hansen & Hansen 1978:197,HunterGatherer;JLA
GB264-pipi1250,pipi1250,GB264,0,GB264-0,,g_Campbell_Pipil[114],Campbell (1985:114),RHE
GB264-pite1240,pite1240,GB264,0,GB264-0,,,"Joshua Wilbur, p.c.",RK
GB264-pitt1247,pitt1247,GB264,0,GB264-0,"(Autotranslated from HG210:? -> GB264:?, given [?] HG210. Polar questions: interrogative particle)",s_Blake_Pitta-Pitta[223],Blake 1979:223,HunterGatherer;ML
GB264-plai1258,plai1258,GB264,1,GB264-1,The polar interrogative particle always occurs as the second word in the sentence. Therefore it can also be found in clause-final position when the clause is only consiting of the verb and the particle.,g_Wolvengrey_Plains-Cree[304-311],Wolvengrey (2011:304-311),HPG
GB264-plau1238,plau1238,GB264,0,GB264-0,,s_Neufeld_Plautdietsch[55],Neufeld 2000:55,KSA
GB264-pnar1238,pnar1238,GB264,0,GB264-0,,g_Ring_Pnar[232-234],Ring (2015:232-234),MJ;TWE
GB264-pohn1238,pohn1238,GB264,0,GB264-0,,g_Rehg_Ponapean[311-312],Rehg 1981:311-312,RSC
GB264-poko1263,poko1263,GB264,1,GB264-1,,g_BarojaSikamoyPartany_Pokot[266-267],Baroja (1989:266-267),NH
GB264-poli1260,poli1260,GB264,0,GB264-0,,g_Swan_Polish[401],"Swan, Oscar E. (2002:401)",KK
GB264-popt1235,popt1235,GB264,0,GB264-0,,g_Craig_Jacaltec,Craig (1977),RHE
GB264-port1283,port1283,GB264,0,GB264-0,,g_Whitlam_Brazilian-Portuguese[245],Whitlam 2011: 245,MM
GB264-port1285,port1285,GB264,0,GB264-0,,g_Charpentier_Port-Sandwich[194-195],"Charpentier (1979:194-195), Crowley (2001:659)",GF
GB264-pott1240,pott1240,GB264,?,,"it is not a particle, but an affix that can be attached to any word of the sentence to question it",316939[61],Bhaskararao 1980:61,JI;NK
GB264-poya1241,poya1241,GB264,0,GB264-0,,s_dePaula_Poyanawa[87],De Paula 1992: 87,MP;RZ
GB264-pras1239,pras1239,GB264,?,,Not mentioned,hvw_Grierson_8_II;s_Morgenstierne_Prasun,Morgenstierne 1949; Grierson 1919; Morgenstierne 1949,HJH;HS;MM
GB264-psik1239,psik1239,GB264,0,GB264-0,,g_Smith_Kapsiki[144],Smith (1969:144),JN
GB264-puel1244,puel1244,GB264,?,,Polar interrogation not described,s_Casamiquela_Gununa-Kune;typ_Orden_Gunun-Iajich;typ_Orden_Gunun-Iajich_Morfologico;typ_Orden_Gununa-Iajech_Nominal,Casamiquela (1983); Orden_nominal (2008); Orden (2011); Orden_palabras (2008-2009),HH
GB264-puka1242,puka1242,GB264,0,GB264-0,,g_Salisbury_Pukapukan[497],Salisbury 2002: 497,EK
GB264-pula1262,pula1262,GB264,0,GB264-0,,g_Diallo_FuutaJaloo[107-108],Diallo 2000:107-108,HS
GB264-pula1263,pula1263,GB264,0,GB264-0,,g_FofanaSchleicher_Pulaar[304],Fofana 2002:304,HS
GB264-pulu1242,pulu1242,GB264,0,GB264-0,,s_Lynch_Puluwatese[814],Lynch 2002:814,NP
GB264-puma1239,puma1239,GB264,0,GB264-0,,g_Sharma_Puma[201],Sharma 2014:201,ER;ML
GB264-pume1238,pume1238,GB264,0,GB264-0,,s_Guerreiro_Yaruro;s_MosonyiGarcia_Yaruro,Guerreiro de Pirela 2016; Mosonyi and Garcia 2000,RHE
GB264-puni1241,puni1241,GB264,?,,,g_Friedrich_Punische[1-162];g_Krahmalkov_Phoenician-Punic[1-337],Krahmalkov (2001:1-337); Friedrich (1951:1-162),EJ
GB264-puoc1238,puoc1238,GB264,?,,not enough information,g_PogibenkoBuy_Ksingmul,Pogibenko 1990: in passim,MM
GB264-puqu1242,puqu1242,GB264,?,,Not indicated but difficult to exclude,s_AdelaarvandeKerke_Puquina,Adelaar & van de Kerke (2009),HH
GB264-pura1257,pura1257,GB264,0,GB264-0,,"s_KairiKolia_Purari[6, 8, 16, 22]","Kairi & Kolia (1977: 6, 8, 16, 22)",AR
GB264-pure1242,pure1242,GB264,0,GB264-0,,g_Chamoreau_Purepecha,Chamoreau (2000),RHE
GB264-puri1258,puri1258,GB264,0,GB264-0,,gv_Zemp_Purik[651],Zemp (2018:651),BHR
GB264-qanj1241,qanj1241,GB264,0,GB264-0,,g_Montejo_Qanjobal;typ_Martin_Kanjobal,Montejo (1996) ; Martin (1977),RHE
GB264-qawa1238,qawa1238,GB264,?,,The interrogative particle is shown to occur almost anywhere in a given phrase and it is unclear which position is most common.,g_Aguilera_Kawesqar[235-236],Aguilera 2001:235-236,SR
GB264-qima1242,qima1242,GB264,0,GB264-0,,g_Leyew_Kemantney_2000[218-219],Leyew (2000:218-219),EJ
GB264-quap1242,quap1242,GB264,0,GB264-0,,s_Rankin_Quapaw[490],Rankin (2005:490),BHR
GB264-quer1236,quer1236,GB264,0,GB264-0,,gt_Palancar_Hnohno[400],Palancar (2009: 400),RHE
GB264-quey1238,quey1238,GB264,?,,Minimal information. Short grammar sketch.,ld_Nishida_Chuyu[77-85],Nishida (2008:77-85),MY
GB264-quil1240,quil1240,GB264,0,GB264-0,,g_Andrade_Quileute[209],Andrade (1933: 209),RHE
GB264-quio1240,quio1240,GB264,0,GB264-0,,g_Robbins_Quiotepec[177-178],Robbins 1965:177-178,EJ;JSA
GB264-rabh1238,rabh1238,GB264,0,GB264-0,,"gd_Joseph_Rabha[303-304,315-335, 377, 385-386,405, 485, 569]","Joseph (2007:303-304,315-335, 377, 385-386,405, 485, 569)",JK
GB264-rade1240,rade1240,GB264,0,GB264-0,,s_Nguyen_Ede[17],Nguyen (2006:17),FS
GB264-raji1240,raji1240,GB264,0,GB264-0,"However, there is only one example in the grammar",s_Khatri_Raji[40],Khatri (2008:40),RHA
GB264-rama1270,rama1270,GB264,?,,not mentioned,g_Grinevald_Rama_1990,Grinevald (1990),RHE
GB264-rapa1244,rapa1244,GB264,0,GB264-0,,g_Kieviet_Rapa-Nui,Kieviet 2017,YGA
GB264-rapa1245,rapa1245,GB264,0,GB264-0,,g_Walworth_Rapa-Iti,Walworth 2015,YGA
GB264-rapo1238,rapo1238,GB264,?,,Not discussed,sd_Muller_Konua,Muller 1954,NP
GB264-raro1241,raro1241,GB264,0,GB264-0,,g_Nicholas_Southern-Cook-Islands-Maori[38-39],Nicholas 2016:38-39,SM
GB264-rata1244,rata1244,GB264,0,GB264-0,This is based on only a few examples.,"s_HimmelmannWolff_Toratan[54, 64, 77]","Himmelmann & Wolff (1999:54, 64, 77)",RHA
GB264-raut1239,raut1239,GB264,0,GB264-0,,"s_Khadka_Boto-Boli[40-41, 83-86, 95-96]","Khadka (2006:40-41, 83-86, 95-96)",EJ;JK
GB264-reja1241,reja1241,GB264,0,GB264-0,,s_ClayreCubit_Kayan[54],Clayre & Cubit 1974: 54,MM
GB264-remb1250,remb1250,GB264,0,GB264-0,not mentioned.,g_Schmidt_Wangka-Rembong-Riung,Schmidt 2014:in passim,JY
GB264-remo1247,remo1247,GB264,?,,"The section on interrogatives is extremely short, unable to confirm.",s_Lobel_Hatang-Kayi[14-15];s_Santos_Sinauna[1-75],Lobel and Surbano 2019:14-15; Santos 1975:1-75,JRI
GB264-reng1252,reng1252,GB264,0,GB264-0,,g_Gregorson_Rengao[39],Gregerson (1979:39),JG
GB264-renn1242,renn1242,GB264,?,,"Grammar does not overtly mention polar interrogation, though constructions seem to indicate similar construction between declaritive and interrogative","g_Elbert_Rennell[154, 264]","Elbert 1988:154, 264",DP
GB264-rere1240,rere1240,GB264,0,GB264-0,Not mentioned.,s_Morton_Pangkumu-Malekula,Morton (1891),GB
GB264-reye1240,reye1240,GB264,?,,No information on polar interrogation.,s_Guillaume_Maropa,Guillaume 2012: in passim,JM
GB264-rian1263,rian1263,GB264,1,GB264-1,,s_Choi_Riantana[45],Choi (2015:45),HH
GB264-rikb1245,rikb1245,GB264,1,GB264-1,,g_Silva_Rikbaktsa[221-223],Silva (2011: 221-223),RHE
